label,x0,y0,z0,v0,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32
destra,0.719262,0.552422,-1.58341,0.996389,0.742715,0.502671,-1.498869,0.995001,0.753915,0.508408,-1.498584,0.995428,0.764332,0.512913,-1.498159,0.994461,0.699993,0.477524,-1.585291,0.99449,0.681775,0.465552,-1.585776,0.994818,0.663119,0.452488,-1.58565,0.994262,0.743255,0.521777,-0.912395,0.994429,0.605591,0.45145,-1.323012,0.996387,0.715237,0.629886,-1.347124,0.998344,0.664439,0.607975,-1.467096,0.998491,0.7779,0.885221,-0.462886,0.998457,0.256902,0.82176,-1.048338,0.998954,0.849582,1.324751,-0.188646,0.326085,0.037503,1.22799,-0.998004,0.671657,0.908494,1.711194,-0.539846,0.05246,0.037207,1.674345,-1.041241,0.04807,0.955553,1.834072,-0.625916,0.042226,-0.000546,1.817967,-1.122638,0.038867,0.913064,1.848696,-0.740438,0.063276,0.065453,1.845018,-1.235911,0.062234,0.883412,1.810346,-0.613765,0.07334,0.08313,1.793024,-1.097811,0.060258,0.664511,1.78599,0.18793,0.002405,0.34266,1.789744,-0.176919,0.003262,0.665185,2.523223,0.160196,0.02682,0.363638,2.555057,-0.273002,0.019078,0.656357,3.258826,0.899859,0.013861,0.352926,3.232727,0.306222,0.012261,0.645325,3.387048,0.978939,0.009803,0.332746,3.342828,0.353567,0.010022,0.659918,3.46412,0.61448,0.012331,0.436661,3.449723,-0.138854,0.008844
destra,0.718526,0.552422,-1.549876,0.996379,0.742512,0.502962,-1.468649,0.99499,0.75377,0.508894,-1.468468,0.995414,0.764204,0.513545,-1.467911,0.994437,0.699687,0.477505,-1.549493,0.994482,0.681442,0.4655,-1.549904,0.994817,0.662994,0.452348,-1.549785,0.994257,0.74317,0.522659,-0.898912,0.994421,0.605436,0.451438,-1.286999,0.996395,0.713645,0.630035,-1.319164,0.998338,0.662928,0.607808,-1.432393,0.998484,0.777316,0.885134,-0.456673,0.998439,0.254944,0.821584,-1.011183,0.998949,0.848564,1.32009,-0.220931,0.329652,0.037698,1.228594,-0.965014,0.66941,0.899732,1.701422,-0.591123,0.05472,0.037537,1.678524,-1.061651,0.047692,0.944138,1.823673,-0.688614,0.043855,-0.000329,1.823526,-1.154987,0.038627,0.899978,1.840901,-0.793664,0.065377,0.06592,1.852051,-1.264054,0.061963,0.870905,1.802448,-0.661889,0.076007,0.083817,1.799373,-1.119182,0.060024,0.661268,1.785074,0.184442,0.002406,0.340419,1.788232,-0.173508,0.003266,0.658318,2.512359,0.139802,0.027168,0.356457,2.548954,-0.276728,0.019251,0.64966,3.254469,0.807486,0.013994,0.348702,3.230343,0.286653,0.012351,0.640129,3.384162,0.876435,0.009829,0.33111,3.340979,0.332231,0.010041,0.648874,3.460634,0.481194,0.012394,0.425277,3.447789,-0.166018,0.00888
destra,0.718528,0.552098,-1.542692,0.996555,0.742394,0.502406,-1.458407,0.995209,0.753618,0.508325,-1.458162,0.995602,0.764016,0.512955,-1.457646,0.994662,0.699623,0.477067,-1.539072,0.99475,0.681378,0.465054,-1.539494,0.995077,0.662893,0.451929,-1.539341,0.994556,0.742697,0.522325,-0.880882,0.994607,0.605374,0.451233,-1.263827,0.996582,0.713659,0.629543,-1.309801,0.998415,0.662924,0.607609,-1.422368,0.998567,0.77731,0.884536,-0.45343,0.998506,0.257267,0.820116,-0.986272,0.99901,0.849673,1.324967,-0.212355,0.330319,0.027679,1.228533,-0.956218,0.672084,0.905354,1.711096,-0.58457,0.057304,0.017539,1.67488,-1.079801,0.048522,0.954388,1.832778,-0.681076,0.045701,-0.025758,1.816796,-1.176298,0.039242,0.90895,1.851471,-0.792114,0.068104,0.044144,1.84691,-1.287419,0.063072,0.87783,1.813296,-0.657554,0.07922,0.063745,1.79564,-1.139021,0.061028,0.662762,1.783564,0.186044,0.002252,0.340581,1.787173,-0.174891,0.003063,0.659953,2.513752,0.124376,0.025736,0.356634,2.549354,-0.282524,0.018345,0.650465,3.253733,0.808509,0.013364,0.35087,3.231748,0.285155,0.011813,0.640697,3.383449,0.880214,0.009434,0.333767,3.343705,0.330595,0.00966,0.651754,3.458333,0.484237,0.011838,0.426264,3.447931,-0.170341,0.0085
destra,0.717475,0.552043,-1.465665,0.996568,0.742087,0.502381,-1.374932,0.99523,0.753377,0.508319,-1.374726,0.995604,0.763808,0.512977,-1.374251,0.994664,0.699145,0.47624,-1.45984,0.994848,0.680942,0.463471,-1.46024,0.995188,0.66255,0.449693,-1.460094,0.994695,0.742432,0.522352,-0.783035,0.994627,0.604821,0.448964,-1.189275,0.996692,0.711861,0.629595,-1.229537,0.99845,0.661488,0.606872,-1.348877,0.998619,0.774828,0.876709,-0.386063,0.998534,0.253847,0.820529,-0.919534,0.999048,0.848958,1.289506,-0.163767,0.330139,0.029536,1.245796,-0.951696,0.670941,0.903322,1.624964,-0.572164,0.057815,0.042001,1.678087,-1.182415,0.049514,0.95031,1.733908,-0.671923,0.046053,0.010269,1.818954,-1.299911,0.040203,0.906819,1.751257,-0.779871,0.068601,0.078131,1.846689,-1.393626,0.064481,0.876349,1.718002,-0.64387,0.079707,0.094534,1.795495,-1.236041,0.062282,0.66414,1.782791,0.185521,0.002238,0.34177,1.788014,-0.174394,0.003061,0.671024,2.508945,0.099014,0.025572,0.367498,2.548177,-0.284718,0.018285,0.675063,3.24629,0.7999,0.013157,0.378887,3.231315,0.284884,0.011862,0.666065,3.37493,0.872059,0.009393,0.365012,3.343149,0.330406,0.009723,0.680744,3.456272,0.471813,0.011657,0.455148,3.447942,-0.172445,0.008523
destra,0.709952,0.542739,-1.52647,0.996538,0.737762,0.495499,-1.445489,0.995163,0.749981,0.503321,-1.445775,0.995581,0.761035,0.509436,-1.445262,0.994638,0.692899,0.464422,-1.507426,0.994631,0.674681,0.451695,-1.507747,0.994948,0.656061,0.43833,-1.507765,0.994355,0.742437,0.522196,-0.86894,0.994676,0.60363,0.445471,-1.19135,0.996394,0.70814,0.626363,-1.297321,0.998458,0.65452,0.599023,-1.389919,0.998577,0.78045,0.896124,-0.475772,0.998517,0.253181,0.820659,-0.890251,0.999019,0.841279,1.399085,-0.284939,0.336136,0.030146,1.235052,-0.846491,0.675447,0.90402,1.741168,-0.682629,0.057686,0.043136,1.67599,-1.086972,0.04989,0.951535,1.855844,-0.786297,0.046342,0.012036,1.818339,-1.186398,0.040463,0.913355,1.858539,-0.900006,0.069168,0.078754,1.845393,-1.297276,0.065032,0.882122,1.818584,-0.756347,0.080017,0.094671,1.793973,-1.146257,0.062633,0.663172,1.793784,0.15711,0.002513,0.340237,1.788954,-0.145664,0.003416,0.670374,2.527457,0.029931,0.029093,0.367292,2.548405,-0.286022,0.019999,0.67902,3.274204,0.70108,0.0145,0.38192,3.231315,0.312752,0.012621,0.675765,3.408404,0.769502,0.010089,0.372531,3.343415,0.363256,0.010335,0.679658,3.478456,0.339461,0.012486,0.453953,3.446627,-0.151104,0.008882
destra,0.709933,0.543199,-1.554085,0.996408,0.73784,0.496322,-1.468005,0.994963,0.750166,0.504295,-1.468065,0.995394,0.76138,0.510608,-1.467737,0.994407,0.692916,0.464999,-1.5414,0.99448,0.674625,0.452038,-1.541819,0.994837,0.656066,0.438509,-1.541711,0.994257,0.74388,0.523711,-0.87568,0.994444,0.603271,0.445449,-1.232562,0.996342,0.708126,0.626501,-1.316007,0.99839,0.654469,0.599039,-1.420334,0.998545,0.780425,0.895515,-0.468989,0.998501,0.252886,0.82081,-0.920171,0.999009,0.855807,1.355542,-0.245011,0.335634,0.030601,1.235405,-0.854845,0.672528,0.90552,1.735101,-0.61285,0.056606,0.041932,1.675573,-1.025876,0.048821,0.951538,1.855277,-0.712195,0.045305,0.010592,1.816839,-1.113797,0.039663,0.913255,1.857848,-0.83354,0.067604,0.073624,1.841708,-1.237754,0.063729,0.882313,1.817274,-0.686978,0.078123,0.089187,1.790883,-1.086983,0.061245,0.666612,1.793368,0.157819,0.002476,0.341915,1.7904,-0.146403,0.003379,0.677691,2.527018,-0.027006,0.028692,0.373286,2.550424,-0.335022,0.019871,0.692046,3.272781,0.692466,0.014211,0.392226,3.241685,0.281556,0.012478,0.688896,3.406569,0.764485,0.009957,0.381535,3.353697,0.331264,0.010326,0.691494,3.478893,0.33085,0.01239,0.467522,3.460829,-0.201767,0.008904
destra,0.712392,0.543355,-1.332722,0.996381,0.738397,0.496298,-1.247037,0.994979,0.750436,0.503906,-1.246974,0.995421,0.761469,0.509715,-1.246423,0.994457,0.694613,0.465889,-1.321869,0.994431,0.676447,0.453554,-1.322216,0.994756,0.657546,0.440566,-1.322164,0.99416,0.743331,0.521444,-0.676279,0.994531,0.60442,0.445909,-1.035589,0.996284,0.71019,0.625757,-1.104633,0.998366,0.657515,0.599186,-1.211091,0.998492,0.779069,0.891351,-0.332625,0.998482,0.257368,0.819819,-0.752104,0.998958,0.85936,1.265943,-0.129406,0.338164,0.03043,1.208782,-0.700499,0.673658,0.905671,1.594046,-0.453101,0.05685,0.041864,1.660087,-0.791562,0.049462,0.951032,1.705136,-0.539865,0.045462,0.01016,1.80247,-0.868269,0.040094,0.9127,1.717294,-0.630918,0.067663,0.073551,1.830238,-0.973636,0.064321,0.882362,1.684693,-0.516625,0.078231,0.089148,1.779253,-0.847736,0.061951,0.666494,1.789863,0.152767,0.002541,0.342037,1.790056,-0.141102,0.003442,0.678006,2.517891,-0.009179,0.028886,0.374773,2.545273,-0.333892,0.019698,0.700307,3.27182,0.627677,0.014337,0.401577,3.238403,0.256758,0.012399,0.70016,3.405226,0.689614,0.010024,0.392686,3.350712,0.30332,0.010444,0.695445,3.477555,0.261948,0.012466,0.473329,3.453574,-0.209604,0.008872
destra,0.713634,0.543418,-1.545292,0.996549,0.738913,0.495827,-1.45289,0.995199,0.750879,0.502982,-1.452728,0.995621,0.761709,0.508388,-1.452266,0.99469,0.694904,0.465987,-1.538278,0.994675,0.676545,0.45381,-1.538706,0.994986,0.657583,0.441215,-1.538569,0.994409,0.743427,0.519985,-0.834848,0.99476,0.604458,0.446038,-1.243037,0.996453,0.712269,0.625643,-1.299456,0.998439,0.658797,0.59944,-1.419014,0.998563,0.778687,0.891217,-0.380248,0.998525,0.257757,0.819068,-0.941674,0.998993,0.85785,1.310974,-0.137885,0.336165,0.018012,1.20752,-0.862438,0.681498,0.909598,1.705329,-0.482372,0.056362,-0.001332,1.653467,-0.867869,0.049227,0.957484,1.83575,-0.562047,0.045232,-0.043216,1.7929,-0.901844,0.039775,0.918805,1.846665,-0.688488,0.067446,0.018662,1.821589,-1.061037,0.064035,0.888262,1.804312,-0.5615,0.077933,0.035817,1.771436,-0.933885,0.061532,0.666488,1.789862,0.169931,0.002461,0.341759,1.790652,-0.157887,0.003349,0.676173,2.520103,-0.007553,0.027957,0.36828,2.54937,-0.362061,0.019383,0.690568,3.271588,0.728382,0.013801,0.377352,3.250211,0.243417,0.012159,0.688276,3.404974,0.804666,0.00978,0.362606,3.365699,0.290964,0.010315,0.687312,3.474576,0.402226,0.012097,0.454412,3.463538,-0.231753,0.008733
destra,0.714164,0.543781,-1.536119,0.996352,0.738929,0.495842,-1.446794,0.994962,0.750888,0.502922,-1.446708,0.995405,0.76169,0.508183,-1.446277,0.994418,0.6951,0.467101,-1.528174,0.994399,0.676755,0.455565,-1.52859,0.994716,0.657703,0.443564,-1.528464,0.99413,0.743041,0.519483,-0.844731,0.99445,0.604462,0.447784,-1.241813,0.996292,0.712859,0.625614,-1.294341,0.998324,0.659555,0.600489,-1.410139,0.998469,0.778716,0.889348,-0.422574,0.99841,0.257923,0.819695,-0.933024,0.998934,0.85576,1.310116,-0.20066,0.332492,0.021813,1.207714,-0.861152,0.680934,0.900929,1.704911,-0.551914,0.054643,0.028023,1.654014,-0.898066,0.049503,0.94275,1.835449,-0.649577,0.043945,-0.001732,1.794183,-0.944226,0.039922,0.904884,1.847067,-0.762777,0.065532,0.058838,1.821803,-1.09176,0.064026,0.877711,1.804422,-0.624325,0.075614,0.072069,1.771671,-0.963164,0.061682,0.667151,1.78959,0.166535,0.002512,0.343249,1.790991,-0.15484,0.003432,0.676515,2.511287,0.026888,0.028375,0.371584,2.549329,-0.334267,0.019727,0.690574,3.262323,0.734805,0.014043,0.380727,3.247146,0.286817,0.012365,0.687818,3.395907,0.807556,0.009927,0.366119,3.360221,0.335788,0.01038,0.689025,3.465633,0.401337,0.012433,0.457545,3.461372,-0.189639,0.008946
destra,0.714363,0.54387,-1.469082,0.996249,0.738973,0.495967,-1.385481,0.99482,0.750898,0.503023,-1.385418,0.995264,0.761696,0.508297,-1.385015,0.994264,0.695536,0.46738,-1.463252,0.994262,0.677457,0.455798,-1.463623,0.994588,0.658677,0.443727,-1.463528,0.99401,0.74293,0.519665,-0.812493,0.994281,0.605222,0.447851,-1.190322,0.996226,0.712878,0.625638,-1.238835,0.998288,0.660209,0.600495,-1.348987,0.998446,0.777498,0.880506,-0.415512,0.998411,0.257603,0.8197,-0.900657,0.998933,0.856666,1.282534,-0.193463,0.335377,0.023327,1.208534,-0.859415,0.680183,0.901821,1.657288,-0.539896,0.055043,0.039495,1.654008,-0.922366,0.049741,0.943319,1.780388,-0.63405,0.044048,0.012535,1.794242,-0.98182,0.040053,0.905072,1.795516,-0.739739,0.065584,0.074685,1.820309,-1.124903,0.064092,0.878009,1.756832,-0.608856,0.07563,0.087429,1.769963,-0.988187,0.061761,0.667154,1.784424,0.166537,0.002548,0.344455,1.790102,-0.15486,0.003465,0.677367,2.49783,0.030416,0.028523,0.376362,2.544105,-0.329164,0.01985,0.691579,3.245855,0.715285,0.014209,0.389421,3.233666,0.279313,0.012481,0.687801,3.378943,0.78215,0.010037,0.375707,3.344327,0.325896,0.010452,0.693619,3.450717,0.370307,0.012591,0.465922,3.449433,-0.191757,0.009053
destra,0.71512,0.543932,-1.508995,0.996182,0.739194,0.495813,-1.422747,0.99475,0.75109,0.502639,-1.422748,0.9952,0.761861,0.507695,-1.422344,0.994188,0.695737,0.46746,-1.502054,0.994178,0.67754,0.4559,-1.502401,0.994507,0.658705,0.443934,-1.502309,0.993922,0.743072,0.519044,-0.835954,0.994195,0.605078,0.447976,-1.217136,0.996183,0.714017,0.625506,-1.273578,0.99827,0.661228,0.600563,-1.385549,0.99843,0.777717,0.880461,-0.424725,0.998391,0.255668,0.820326,-0.931132,0.99891,0.858196,1.284497,-0.192889,0.33202,0.023638,1.209889,-0.881889,0.68158,0.905923,1.68036,-0.540775,0.053294,0.041771,1.656621,-0.928698,0.049144,0.948293,1.816944,-0.634791,0.042684,0.015445,1.798141,-0.999509,0.03948,0.908014,1.833977,-0.741393,0.063629,0.077987,1.822784,-1.135712,0.063171,0.880987,1.790125,-0.61017,0.073376,0.090098,1.771989,-0.995413,0.060934,0.667948,1.784822,0.171181,0.002514,0.344906,1.792296,-0.159671,0.003422,0.678541,2.501321,0.044702,0.028425,0.377793,2.549564,-0.32998,0.019941,0.691701,3.246214,0.738189,0.014196,0.389747,3.235657,0.279102,0.012555,0.687564,3.379281,0.806487,0.010093,0.375671,3.345896,0.32598,0.010443,0.697675,3.451242,0.391049,0.012607,0.469676,3.45272,-0.191881,0.009086
destra,0.715325,0.544179,-1.41888,0.996202,0.739301,0.495974,-1.334682,0.994772,0.75116,0.502705,-1.33452,0.995226,0.761911,0.507719,-1.333971,0.994223,0.695913,0.468319,-1.411758,0.994203,0.677707,0.457013,-1.41214,0.994535,0.658825,0.445248,-1.412026,0.993953,0.743056,0.519043,-0.767128,0.994225,0.605179,0.448854,-1.136275,0.996189,0.714158,0.625501,-1.191926,0.998283,0.661378,0.600769,-1.300425,0.998436,0.777637,0.879669,-0.389324,0.99843,0.2563,0.820334,-0.872087,0.998928,0.858275,1.274964,-0.138613,0.330215,0.029213,1.208872,-0.824898,0.675368,0.905902,1.667586,-0.45429,0.052841,0.049814,1.656873,-0.889488,0.047593,0.94838,1.80047,-0.539872,0.042304,0.020941,1.798826,-0.968254,0.03836,0.907461,1.82085,-0.644158,0.063119,0.086966,1.825351,-1.0799,0.06153,0.880392,1.778781,-0.52326,0.073001,0.100005,1.77385,-0.947781,0.059428,0.668008,1.781075,0.171086,0.002438,0.344902,1.788045,-0.159559,0.003316,0.678311,2.494946,0.036405,0.027568,0.377372,2.53922,-0.339796,0.019212,0.69155,3.236481,0.648425,0.01395,0.389262,3.221771,0.200192,0.012217,0.687414,3.370194,0.710383,0.009948,0.375222,3.332878,0.241696,0.010265,0.696252,3.440457,0.301798,0.012339,0.469364,3.438277,-0.262562,0.008836
destra,0.715148,0.544014,-1.443982,0.996228,0.739257,0.495476,-1.354922,0.994815,0.751141,0.502138,-1.355025,0.99527,0.761915,0.507137,-1.354511,0.994267,0.69549,0.467854,-1.433397,0.994242,0.67698,0.456422,-1.433705,0.994572,0.65806,0.444485,-1.433626,0.993975,0.74311,0.518861,-0.770118,0.994305,0.60411,0.448153,-1.144758,0.996214,0.713994,0.625368,-1.209026,0.998309,0.661143,0.600397,-1.321046,0.998451,0.777533,0.880519,-0.391523,0.998406,0.256123,0.820344,-0.881463,0.998913,0.855292,1.296909,-0.149466,0.327872,0.029254,1.212525,-0.903836,0.678381,0.908883,1.706318,-0.524394,0.050995,0.047862,1.65708,-1.101866,0.047856,0.953965,1.845405,-0.617515,0.040995,0.018138,1.798809,-1.206936,0.038553,0.913585,1.863333,-0.738487,0.061367,0.083067,1.824105,-1.311229,0.061855,0.885613,1.817513,-0.601588,0.070947,0.096466,1.773043,-1.159438,0.059819,0.66745,1.784445,0.17148,0.002488,0.343983,1.789858,-0.159992,0.00341,0.677835,2.507948,0.04614,0.028351,0.376461,2.544506,-0.33683,0.019756,0.691079,3.243609,0.724773,0.014118,0.389005,3.224567,0.258439,0.012574,0.686735,3.376786,0.794978,0.010084,0.375083,3.335642,0.306645,0.010436,0.69581,3.449206,0.383004,0.012469,0.468869,3.44141,-0.208455,0.008995
destra,0.715336,0.543812,-1.45947,0.996229,0.73943,0.495254,-1.374354,0.994814,0.751271,0.501869,-1.374355,0.995267,0.762022,0.506871,-1.373791,0.99426,0.695912,0.467887,-1.44884,0.994241,0.677474,0.456478,-1.449172,0.994569,0.658464,0.444518,-1.449137,0.993982,0.743229,0.518652,-0.800646,0.994249,0.60447,0.448085,-1.157099,0.996209,0.714247,0.624559,-1.228754,0.99829,0.661359,0.599914,-1.33499,0.998435,0.777551,0.880451,-0.428233,0.998376,0.256825,0.820352,-0.887335,0.9989,0.855487,1.294438,-0.209044,0.327376,0.029373,1.211617,-0.899372,0.677708,0.908586,1.697631,-0.566813,0.050428,0.047805,1.657194,-1.099383,0.047684,0.953277,1.834014,-0.663398,0.040518,0.017676,1.798978,-1.195307,0.038356,0.912202,1.85328,-0.771225,0.060689,0.082928,1.82415,-1.301563,0.06152,0.884654,1.808835,-0.638634,0.070168,0.096316,1.773111,-1.157399,0.059681,0.667307,1.782323,0.170635,0.002435,0.343986,1.787912,-0.159175,0.003332,0.6728,2.505975,0.059498,0.027901,0.37366,2.543158,-0.329748,0.019365,0.679684,3.241923,0.713233,0.014092,0.380851,3.220123,0.258601,0.012396,0.673963,3.375441,0.778389,0.010058,0.365618,3.330591,0.306726,0.010298,0.681949,3.445459,0.360975,0.01244,0.459103,3.434978,-0.207835,0.008878
destra,0.715847,0.544917,-1.423491,0.996387,0.73964,0.495934,-1.339005,0.995009,0.751323,0.502375,-1.338843,0.995433,0.762033,0.507275,-1.33831,0.994458,0.697224,0.469143,-1.418188,0.994514,0.679395,0.457604,-1.418566,0.994844,0.660754,0.445408,-1.418482,0.994298,0.742611,0.518647,-0.77334,0.994443,0.606039,0.448141,-1.148944,0.996421,0.714122,0.625058,-1.196347,0.998376,0.661807,0.600477,-1.307837,0.998526,0.774829,0.871862,-0.408482,0.998463,0.256193,0.82036,-0.8737,0.998967,0.855491,1.274287,-0.162986,0.332257,0.031334,1.232559,-0.917231,0.676144,0.908584,1.655189,-0.507509,0.050664,0.048726,1.659114,-1.142789,0.049457,0.953269,1.779617,-0.594133,0.040463,0.018377,1.799054,-1.24939,0.039847,0.912,1.801823,-0.705492,0.06086,0.083164,1.823594,-1.341971,0.063708,0.884397,1.761609,-0.578831,0.070188,0.097558,1.772897,-1.196037,0.061754,0.669318,1.772934,0.16951,0.002413,0.346383,1.783549,-0.15827,0.003298,0.67644,2.499126,0.053897,0.0271,0.377493,2.530066,-0.321958,0.018881,0.684684,3.232616,0.702546,0.013801,0.392697,3.20855,0.243746,0.012201,0.679084,3.363906,0.767795,0.009881,0.381252,3.318769,0.287046,0.010181,0.683204,3.438816,0.356758,0.012203,0.464278,3.425201,-0.213858,0.008764
destra,0.715817,0.544352,-1.521897,0.996358,0.73947,0.494462,-1.439315,0.994998,0.751208,0.500736,-1.439556,0.995434,0.761927,0.505501,-1.439182,0.994468,0.696486,0.468481,-1.505672,0.99444,0.678431,0.457195,-1.50604,0.994739,0.659776,0.445233,-1.506035,0.994164,0.74267,0.517401,-0.852689,0.994521,0.60607,0.448125,-1.180118,0.996351,0.714335,0.624442,-1.285984,0.998379,0.661861,0.600341,-1.382573,0.998513,0.774928,0.871927,-0.457161,0.998414,0.256123,0.820232,-0.873663,0.998914,0.853933,1.285957,-0.261605,0.335984,0.03136,1.232249,-0.90603,0.679033,0.906783,1.654073,-0.665398,0.050907,0.051585,1.653679,-1.126177,0.051205,0.948608,1.774325,-0.772558,0.040852,0.024872,1.790487,-1.232093,0.041237,0.911389,1.788036,-0.881641,0.061258,0.086355,1.807315,-1.333427,0.065579,0.884135,1.750039,-0.736356,0.0704,0.09977,1.758819,-1.181809,0.063368,0.669473,1.773877,0.157911,0.002764,0.347046,1.784306,-0.14681,0.003755,0.680988,2.498772,0.038277,0.03066,0.38415,2.530493,-0.300356,0.020785,0.702401,3.237162,0.726287,0.015015,0.412159,3.209337,0.380506,0.013093,0.700009,3.370563,0.795869,0.010623,0.405473,3.319677,0.434732,0.010895,0.700634,3.441327,0.358555,0.013246,0.476745,3.425711,-0.097589,0.009407
destra,0.715795,0.544326,-1.587217,0.996248,0.739477,0.494236,-1.499977,0.994904,0.751206,0.500476,-1.500214,0.995346,0.761922,0.505221,-1.499815,0.994357,0.696487,0.468431,-1.576571,0.994356,0.6784,0.457168,-1.576952,0.994661,0.65966,0.445205,-1.576952,0.994077,0.742646,0.517277,-0.894106,0.994465,0.604301,0.448055,-1.265739,0.996332,0.714284,0.624434,-1.343065,0.998351,0.661772,0.600326,-1.452959,0.998491,0.774956,0.87303,-0.47462,0.998328,0.252826,0.821867,-0.956598,0.998883,0.851495,1.290882,-0.264628,0.33158,0.031476,1.24452,-0.994516,0.679889,0.896021,1.668684,-0.66096,0.049534,0.054144,1.682383,-1.215597,0.050892,0.932892,1.796423,-0.764658,0.039873,0.028909,1.825762,-1.326325,0.041003,0.897124,1.807042,-0.8756,0.05974,0.089494,1.837959,-1.429559,0.065173,0.871773,1.766004,-0.732662,0.068617,0.102277,1.786841,-1.270654,0.062875,0.669015,1.776695,0.164761,0.00292,0.345832,1.787487,-0.153587,0.004006,0.680912,2.499081,0.038452,0.031959,0.384006,2.53189,-0.319298,0.021745,0.701795,3.242242,0.755597,0.015271,0.411766,3.212082,0.350573,0.013523,0.699822,3.376978,0.827897,0.010922,0.403018,3.322087,0.401388,0.01114,0.701253,3.446448,0.383177,0.013617,0.477679,3.429108,-0.115915,0.009767
destra,0.714299,0.544524,-1.568069,0.9961,0.739076,0.494859,-1.482168,0.994705,0.750827,0.501382,-1.482295,0.995151,0.761472,0.506483,-1.481928,0.994117,0.696077,0.468575,-1.55939,0.994178,0.677977,0.457229,-1.559781,0.994505,0.659167,0.445225,-1.559753,0.99391,0.742646,0.519431,-0.885113,0.994252,0.604167,0.447957,-1.259857,0.996252,0.712501,0.624961,-1.327331,0.998254,0.659574,0.600248,-1.437365,0.998426,0.771353,0.873073,-0.470408,0.998243,0.253007,0.817629,-0.948305,0.99884,0.850016,1.287351,-0.241253,0.332571,0.026939,1.229222,-0.986138,0.680796,0.892576,1.669964,-0.558756,0.049665,0.040798,1.664793,-1.062584,0.051138,0.929154,1.799668,-0.644532,0.039924,0.013932,1.804361,-1.141772,0.041126,0.89269,1.811017,-0.757117,0.059634,0.071279,1.819896,-1.253251,0.065178,0.867447,1.768948,-0.627289,0.068481,0.085026,1.769918,-1.115665,0.062872,0.666878,1.775782,0.164787,0.003058,0.345431,1.787299,-0.15362,0.004192,0.678739,2.493831,0.033336,0.032754,0.38305,2.531121,-0.325616,0.022736,0.69051,3.241824,0.738662,0.015643,0.404895,3.214442,0.289285,0.014043,0.684511,3.375645,0.809215,0.011131,0.394964,3.324463,0.334821,0.011441,0.692063,3.44701,0.370151,0.014057,0.471458,3.434449,-0.194135,0.010209
destra,0.713431,0.54401,-1.615106,0.995996,0.73798,0.494116,-1.530962,0.994593,0.749911,0.500688,-1.531135,0.995043,0.76065,0.505863,-1.530774,0.993988,0.694265,0.46786,-1.597676,0.994036,0.675802,0.456692,-1.598086,0.99435,0.656688,0.44487,-1.598116,0.993734,0.742616,0.519343,-0.929614,0.994117,0.603467,0.448038,-1.263324,0.996116,0.712474,0.624673,-1.373318,0.99818,0.658978,0.599928,-1.470559,0.998351,0.778255,0.88252,-0.509617,0.998102,0.255128,0.817759,-0.942115,0.998768,0.849394,1.331282,-0.287427,0.330872,0.02647,1.229661,-0.963774,0.680589,0.892998,1.726742,-0.655307,0.049002,0.040697,1.655389,-1.144608,0.052624,0.929565,1.863576,-0.756921,0.039761,0.013938,1.79109,-1.243292,0.042415,0.89467,1.871029,-0.873446,0.059383,0.071326,1.802256,-1.352136,0.066851,0.869221,1.825685,-0.728097,0.068065,0.084957,1.755418,-1.201243,0.064707,0.668046,1.778904,0.157679,0.003291,0.345689,1.788731,-0.146591,0.004518,0.679362,2.498061,0.040731,0.033456,0.38285,2.538517,-0.306543,0.022905,0.691068,3.244788,0.739625,0.01584,0.404316,3.217889,0.315886,0.014074,0.685518,3.378408,0.809556,0.011332,0.394477,3.326667,0.363865,0.011464,0.692151,3.447993,0.370915,0.014267,0.470954,3.436211,-0.17432,0.010252
